commit_hash,author,date,message,file_name,lines_added,lines_deleted,nloc
e4ebbd3f5befca0f6891def3ebf292f756ec5f3b,xtreak,2018-12-29 16:46:14+05:30,Fix DeprecationWarning on collections import,sessions.py,2,2,159.0
b85425ac1bc04bd6fc5c90192f9454395f95bd3a,xtreak,2018-12-31 08:22:36+00:00,remove syntax warning from docstring,app.py,9,8,774.0
40e064fa27a8f2aaaa1518a929ebfcca80efbbb3,David Lord,2019-01-06 10:25:16-08:00,"use ""-m virtualenv"" in installation doc",installation.rst,3,3,
537df96632f12c2bd2cb5ae933844229f029f7b5,David Lord,2019-01-06 10:43:53-08:00,disable slow travis osx env,.travis.yml,8,7,
a0ac95cc53cf8fd559e83983c81a260746a32894,Ondřej Nový,2018-09-18 09:48:16+02:00,"Install CONTRIBUTING.rst with MANIFEST.in

Without CONTRIBUTING.rst filoe, documentation is not buildable:
docs/contributing.rst:1: WARNING: Problems with ""include"" directive path:
InputError: [Errno 2] No such file or directory: 'CONTRIBUTING.rst'.",MANIFEST.in,1,1,
830c77cb44d513a7c8044734a460d2b381df2f5a,Douglas Thor,2018-07-06 13:16:05-07:00,document that Config.from_object uses object as-is,config.rst,38,0,
830c77cb44d513a7c8044734a460d2b381df2f5a,Douglas Thor,2018-07-06 13:16:05-07:00,document that Config.from_object uses object as-is,config.py,4,0,99.0
5409606c3b5020df6fef46126eb47de90a70713d,garenchan,2018-09-21 21:43:23+08:00,Docs: fix some typos in config.rst,config.rst,3,3,
b8e461e3d1d949013cb6a336c627074e711c284b,nathanbegbie,2018-07-27 11:36:09+02:00,"Update docs on larger applications wrt tutorial

The wording of the docs makes it sound like the tutorials use the simple structure for a flask application, which they no longer do.
This commit re-words the docs to make it clearer.",packages.rst,5,5,
ab7f9e735fcd73a07cb21d804c9190577449a299,Stephon Harris,2018-10-27 10:27:45-04:00,Adding conjunction where for clarification,jquery.rst,1,1,
d6151340bcb8b523d90b5b3f88472a8d61e08bf2,David Lord,2019-01-06 15:10:38-08:00,clarify where to call flask run from in tutorial,factory.rst,2,1,
d6151340bcb8b523d90b5b3f88472a8d61e08bf2,David Lord,2019-01-06 15:10:38-08:00,clarify where to call flask run from in tutorial,install.rst,2,1,
4e280b414210ed5f1a9961bd1ba3a9f3fbd0462a,Igor Ghisi,2018-10-24 20:06:44-03:00,"Replace MongoKit by MongoEngine on docs

Docs chapter ""Patterns for Flask"" has a section dedicated to MongoKit,
but MongoKit lib seems unmaintained and is not compatible with recent
versions of PyMongo.

This commit replaces MongoKit guide with a new one using MongoEngine.

Closes #2907",index.rst,1,1,
4e280b414210ed5f1a9961bd1ba3a9f3fbd0462a,Igor Ghisi,2018-10-24 20:06:44-03:00,"Replace MongoKit by MongoEngine on docs

Docs chapter ""Patterns for Flask"" has a section dedicated to MongoKit,
but MongoKit lib seems unmaintained and is not compatible with recent
versions of PyMongo.

This commit replaces MongoKit guide with a new one using MongoEngine.

Closes #2907",mongoengine.rst,153,0,
